sp_Object,sp_Property,sp_Reference,sp_Type,sp_Format,sp_Nullable,sp_Reqd,sp_Enum,sp_Props
"""AdminFeeItem_BulkUpdateModel""","""support_start_date""","""""",String,"""date-time""",1,[],[],fromList []
"""AdminFeeItem_BulkUpdateModel""","""updateItemList""","""""",Array,"""""",1,[],[],fromList []
"""AdminFeeItem_BulkUpdateModel""","""unit_price""","""""",Number,"""double""",1,[],[],fromList []
"""AdminFeeItem_BulkUpdateModel""","""quantity""","""""",Number,"""double""",1,[],[],fromList []
"""BulkPhone_VoiceMail_AppendNoteAndTag""","""tag_ids""","""""",Array,"""""",1,[],[],fromList []
"""BulkPhone_VoiceMail_AppendNoteAndTag""","""ids""","""""",Array,"""""",1,[],[],fromList []
"""ClientContactRelationshipType_Add_Model""","""full_name""","""""",String,"""""",1,[],[],fromList []
"""ClientContactRelationshipType_Add_Model""","""sort_code""","""""",String,"""""",1,[],[],fromList []
"""ClientContactRelationshipType_Add_Model""","""short_name""","""""",String,"""""",1,[],[],fromList []
"""NDIS_AddItemForAllPriceGuide_Model""","""price_list""","""""",Array,"""""",1,[],[],fromList []
"""NDIS_AddItemForAllPriceGuide_Model""","""effective_start_date""","""""",String,"""date-time""",1,[],[],fromList []
"""NDIS_AddItemForAllPriceGuide_Model""","""quote""","""NDISSupportItemQuoteType""",Null,"""""",0,[],[],fromList []
"""NDIS_AddItemForAllPriceGuide_Model""","""ndis_support_item_id""","""""",String,"""uuid""",0,[],[],fromList []
"""NDIS_AddItemForAllPriceGuide_Model""","""effective_end_date""","""""",String,"""date-time""",1,[],[],fromList []
"""NDIS_AddItemForAllPriceGuide_Model""","""unit_of_measure""","""NDISSupportItemUnitOfMeasureType""",Null,"""""",0,[],[],fromList []
"""CRMNote_Transfer_Reminders_Model""","""isFromGroup""","""""",Boolean,"""""",0,[],[],fromList []
"""CRMNote_Transfer_Reminders_Model""","""staff_id""","""""",String,"""uuid""",0,[],[],fromList []
"""CRMNote_Transfer_Reminders_Model""","""new_staff_id""","""""",String,"""uuid""",0,[],[],fromList []
"""CRMNote_Transfer_Reminders_Model""","""crm_note_reminder_ids""","""""",Array,"""""",1,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""client_id""","""""",String,"""uuid""",0,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""plan_ending_reminder_90_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""standing_authority_ending_reminder_7_day""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""plan_ending_reminder_60_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""invoice_authorisation_request""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""plan_ending_reminder_30_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""standing_authority_applied""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""new_standing_authority_created""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceParticipantEmail_Add_Model""","""invoice_has_been_processed""","""""",Boolean,"""""",0,[],[],fromList []
"""SupportCoordinator_Add_Model""","""address_office""","""""",String,"""""",1,[],[],fromList []
"""SupportCoordinator_Add_Model""","""contact_number""","""""",String,"""""",1,[],[],fromList []
"""SupportCoordinator_Add_Model""","""email""","""""",String,"""""",1,[],[],fromList []
"""SupportCoordinator_Add_Model""","""last_name""","""""",String,"""""",1,[],[],fromList []
"""SupportCoordinator_Add_Model""","""first_name""","""""",String,"""""",1,[],[],fromList []
"""SupportCoordinator_Add_Model""","""notes""","""""",String,"""""",1,[],[],fromList []
"""SupportCoordinator_Add_Model""","""title_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ChartTemplate_Add_Model""","""chart_template_name""","""""",String,"""""",1,[],[],fromList []
"""ChartTemplate_Add_Model""","""charts""","""""",Array,"""""",1,[],[],fromList []
"""ChartTemplate_Add_Model""","""description""","""""",String,"""""",1,[],[],fromList []
"""Invoice_UpdateOnSubmitPage_Model""","""invoice_date""","""""",String,"""date-time""",1,[],[],fromList []
"""Invoice_UpdateOnSubmitPage_Model""","""items""","""""",Array,"""""",1,[],[],fromList []
"""Invoice_UpdateOnSubmitPage_Model""","""invoice_id""","""""",String,"""uuid""",0,[],[],fromList []
"""Invoice_UpdateOnSubmitPage_Model""","""invoice_number""","""""",String,"""""",1,[],[],fromList []
"""Process_Split_Model""","""is_draft""","""""",Boolean,"""""",0,[],[],fromList []
"""Process_Split_Model""","""item""","""""",Array,"""""",1,[],[],fromList []
"""Process_Split_Model""","""cache_id""","""""",String,"""uuid""",0,[],[],fromList []
"""FundingAdjustmentModel""","""claim""","""CancelInvoiceItemDetailModel""",Null,"""""",0,[],[],fromList []
"""FundingAdjustmentModel""","""isFromCacheOrPreviousResult""","""""",Boolean,"""""",0,[],[],fromList []
"""FundingAdjustmentModel""","""detalis""","""DetailsAndClaimModelForFA""",Null,"""""",0,[],[],fromList []
"""FundingAdjustmentModel""","""showExpriedInfo""","""""",Boolean,"""""",0,[],[],fromList []
"""Staff_Update_Signature""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""Staff_Update_Signature""","""signature""","""""",String,"""""",1,[],[],fromList []
"""Auth_Reminder_Manully_Send_Model""","""invoice_id""","""""",String,"""uuid""",0,[],[],fromList []
"""EmailBulkChangeStatusModel""","""emailIdList""","""""",Array,"""""",1,[],[],fromList []
"""EmailBulkChangeStatusModel""","""emailStatus""","""EmailStatus""",Null,"""""",0,[],[],fromList []
"""EmailBulkChangeTypeModel""","""emailType""","""""",String,"""uuid""",0,[],[],fromList []
"""EmailBulkChangeTypeModel""","""emailIdList""","""""",Array,"""""",1,[],[],fromList []
"""EmailBulkChangeTypeModel""","""typeName""","""""",String,"""""",1,[],[],fromList []
"""Invoice_Quick_Upload_Model""","""file_size""","""""",String,"""""",1,[],[],fromList []
"""Invoice_Quick_Upload_Model""","""file_name""","""""",String,"""""",1,[],[],fromList []
"""Invoice_Quick_Upload_Model""","""file_path""","""""",String,"""""",1,[],[],fromList []
"""Tag_Update_Model""","""linkVoiceMail""","""""",Boolean,"""""",0,[],[],fromList []
"""Tag_Update_Model""","""description""","""""",String,"""""",1,[],[],fromList []
"""Tag_Update_Model""","""tag_Name""","""""",String,"""""",1,[],[],fromList []
"""Tag_Update_Model""","""is_Active""","""""",Boolean,"""""",0,[],[],fromList []
"""Tag_Update_Model""","""emailConnectorIds""","""""",Array,"""""",1,[],[],fromList []
"""Tag_Update_Model""","""staffId""","""""",String,"""uuid""",1,[],[],fromList []
"""Tag_Update_Model""","""color""","""""",String,"""""",1,[],[],fromList []
"""Tag_Update_Model""","""tag_Id""","""""",String,"""uuid""",0,[],[],fromList []
"""AddCrmnoteAndHoldInvoice_Model""","""info""","""""",Array,"""""",1,[],[],fromList []
"""AddCrmnoteAndHoldInvoice_Model""","""invoice_id""","""""",String,"""uuid""",0,[],[],fromList []
"""PaymentBatch_Confirm_Payment_Creditor_Model""","""reference""","""""",String,"""""",1,[],[],fromList []
"""PaymentBatch_Confirm_Payment_Creditor_Model""","""payment_batch_creditor_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientOnHoldVendorMappingDTO""","""client_Id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientOnHoldVendorMappingDTO""","""vendor_Id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientOnHoldVendorMappingDTO""","""notes""","""""",String,"""""",1,[],[],fromList []
"""EmailRule_Update_Model""","""emailFolderId""","""""",String,"""uuid""",1,[],[],fromList []
"""EmailRule_Update_Model""","""ruleName""","""""",String,"""""",1,[],[],fromList []
"""EmailRule_Update_Model""","""terminateIfMatch""","""""",Boolean,"""""",0,[],[],fromList []
"""EmailRule_Update_Model""","""emailTemplateId""","""""",String,"""uuid""",1,[],[],fromList []
"""EmailRule_Update_Model""","""ruleType""","""RuleType""",Null,"""""",0,[],[],fromList []
"""EmailRule_Update_Model""","""emailRuleId""","""""",String,"""uuid""",0,[],[],fromList []
"""EmailRule_Update_Model""","""isAIOCRCriteria""","""""",Boolean,"""""",0,[],[],fromList []
"""EmailRule_Update_Model""","""move_connector""","""""",String,"""uuid""",1,[],[],fromList []
"""EmailRule_Update_Model""","""emailStatus""","""EmailStatus""",Null,"""""",0,[],[],fromList []
"""EmailRule_Update_Model""","""emailConnectorIds""","""""",Array,"""""",1,[],[],fromList []
"""EmailRule_Update_Model""","""expressions""","""""",Array,"""""",1,[],[],fromList []
"""EmailRule_Update_Model""","""tagId""","""""",String,"""uuid""",1,[],[],fromList []
"""StandingAuthority_Add_Model""","""client_id""","""""",String,"""uuid""",1,[],[],fromList []
"""StandingAuthority_Add_Model""","""start_date""","""""",String,"""date-time""",0,[],[],fromList []
"""StandingAuthority_Add_Model""","""status""","""StandingAuthorityStatusType""",Null,"""""",0,[],[],fromList []
"""StandingAuthority_Add_Model""","""vendor_id""","""""",String,"""uuid""",0,[],[],fromList []
"""StandingAuthority_Add_Model""","""email_id""","""""",String,"""uuid""",1,[],[],fromList []
"""StandingAuthority_Add_Model""","""authorised_time""","""""",String,"""date-time""",0,[],[],fromList []
"""StandingAuthority_Add_Model""","""limit_amount""","""""",Number,"""double""",1,[],[],fromList []
"""StandingAuthority_Add_Model""","""emailconnector_id""","""""",String,"""uuid""",1,[],[],fromList []
"""StandingAuthority_Add_Model""","""authorised_by""","""""",String,"""""",1,[],[],fromList []
"""StandingAuthority_Add_Model""","""notes""","""""",String,"""""",1,[],[],fromList []
"""StandingAuthority_Add_Model""","""end_date""","""""",String,"""date-time""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""client_Id""","""""",String,"""uuid""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""plan_ending_reminder_90_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""standing_authority_ending_reminder_7_day""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""plan_ending_reminder_60_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""invoice_authorisation_request""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""plan_ending_reminder_30_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""standing_authority_applied""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""new_standing_authority_created""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceAgentEmail_Add_Model""","""invoice_has_been_processed""","""""",Boolean,"""""",0,[],[],fromList []
"""ChangeVendorDTO""","""vendorId""","""""",String,"""uuid""",0,[],[],fromList []
"""ChangeVendorDTO""","""tagIds""","""""",Array,"""""",1,[],[],fromList []
"""MoveEmailModel""","""emailIds""","""""",Array,"""""",1,[],[],fromList []
"""MoveEmailModel""","""emailFolderId""","""""",String,"""uuid""",0,[],[],fromList []
"""AssignToModel""","""amount""","""""",Number,"""double""",0,[],[],fromList []
"""AssignToModel""","""invoiceNo""","""""",String,"""uuid""",0,[],[],fromList []
"""AssignToModel""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""AssignToModel""","""refundType""","""ApplyRefundType""",Null,"""""",0,[],[],fromList []
"""AssignToModel""","""invoiceItemNo""","""""",String,"""""",1,[],[],fromList []
"""Phone_Add_Model""","""contact_Name""","""""",String,"""""",1,[],[],fromList []
"""Phone_Add_Model""","""note""","""""",String,"""""",1,[],[],fromList []
"""Phone_Add_Model""","""phone_Number""","""""",String,"""""",1,[],[],fromList []
"""Phone_Add_Model""","""title_Id""","""""",String,"""uuid""",1,[],[],fromList []
"""Vendor_User_Create_Account_Model""","""status""","""UserStatusType""",Null,"""""",0,[],[],fromList []
"""Vendor_User_Create_Account_Model""","""vendor_id""","""""",String,"""uuid""",0,[],[],fromList []
"""Vendor_User_Create_Account_Model""","""username""","""""",String,"""""",1,[],[],fromList []
"""Vendor_User_Create_Account_Model""","""password""","""""",String,"""""",1,[],[],fromList []
"""RuleExpressionViewModel""","""condition""","""MatchCondition""",Null,"""""",0,[],[],fromList []
"""RuleExpressionViewModel""","""valueList""","""""",Array,"""""",1,[],[],fromList []
"""RuleExpressionViewModel""","""field""","""MatchField""",Null,"""""",0,[],[],fromList []
"""RuleExpressionViewModel""","""operator""","""MatchOperator""",Null,"""""",0,[],[],fromList []
"""StandingAuthority_Update_Model""","""client_id""","""""",String,"""uuid""",1,[],[],fromList []
"""StandingAuthority_Update_Model""","""start_date""","""""",String,"""date-time""",0,[],[],fromList []
"""StandingAuthority_Update_Model""","""vendor_id""","""""",String,"""uuid""",0,[],[],fromList []
"""StandingAuthority_Update_Model""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""StandingAuthority_Update_Model""","""authorised_time""","""""",String,"""date-time""",0,[],[],fromList []
"""StandingAuthority_Update_Model""","""limit_amount""","""""",Number,"""double""",1,[],[],fromList []
"""StandingAuthority_Update_Model""","""appendNotes""","""""",String,"""""",1,[],[],fromList []
"""StandingAuthority_Update_Model""","""authorised_by""","""""",String,"""""",1,[],[],fromList []
"""StandingAuthority_Update_Model""","""notes""","""""",String,"""""",1,[],[],fromList []
"""StandingAuthority_Update_Model""","""end_date""","""""",String,"""date-time""",0,[],[],fromList []
"""AddGlobalLogonHoursModel""","""items""","""""",Array,"""""",1,[],[],fromList []
"""AddGlobalLogonHoursModel""","""name""","""""",String,"""""",1,[],[],fromList []
"""Email_Update_Tags""","""tagList""","""""",Array,"""""",1,[],[],fromList []
"""Email_Update_Tags""","""logMsg""","""""",String,"""""",1,[],[],fromList []
"""Email_Update_Tags""","""is_System""","""""",Boolean,"""""",0,[],[],fromList []
"""Email_Update_Tags""","""emailId""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientPlan_Update_Model""","""claim_Limit""","""""",Boolean,"""""",0,[],[],fromList []
"""ClientPlan_Update_Model""","""client_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientPlan_Update_Model""","""todoButtonType""","""ClientPlanTodoButtonType""",Null,"""""",0,[],[],fromList []
"""ClientPlan_Update_Model""","""plan_end_date""","""""",String,"""date-time""",0,[],[],fromList []
"""ClientPlan_Update_Model""","""plan_start_date""","""""",String,"""date-time""",0,[],[],fromList []
"""ClientPlan_Update_Model""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientPlan_Update_Model""","""ndis_price_type_Id""","""""",String,"""uuid""",1,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Item""","""spend_limit""","""""",Number,"""double""",0,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Item""","""ndis_support_item_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Item""","""client_plan_support_area_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Item""","""client_plan_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Item""","""group_id""","""""",String,"""uuid""",1,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Item""","""limit_type""","""ClientPlanSupportItemLimitType""",Null,"""""",0,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""support_end_date""","""""",String,"""""",1,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""support_start_date""","""""",String,"""""",1,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""ndis_support_item_id""","""""",String,"""""",1,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""unit_price""","""""",Number,"""double""",0,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""gst""","""""",Boolean,"""""",0,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""quantity""","""""",Number,"""double""",0,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""support_end_date_converted""","""""",String,"""date-time""",1,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""subtotal""","""""",Number,"""double""",0,[],[],fromList []
"""Invoice_item_Ocr_Add_Model""","""support_start_date_converted""","""""",String,"""date-time""",1,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Group""","""spend_limit""","""""",Number,"""double""",0,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Group""","""group_name""","""""",String,"""""",1,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Group""","""client_plan_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientPlanSupportLimitation_Add_Group""","""limit_type""","""ClientPlanSupportItemLimitType""",Null,"""""",0,[],[],fromList []
